"330","1","3290","-98.000","157.000","991.000","-82.782","14.000"
"331","1","3300","-95.000","161.000","971.000","-65.336","14.000"
"332","1","3310","-122.000","153.000","1029.000","-40.641","14.000"
"333","1","3320","-151.000","149.000","1058.000","-19.092","14.000"
"334","1","3330","-168.000","149.000","1025.000","-4.881","14.000"
"335","1","3340","-182.000","118.000","1016.000","2.347","14.000"
"336","1","3350","-136.000","88.000","1027.000","2.918","14.000"
"337","1","3360","-95.000","14.000","1037.000","-6.145","14.000"
"338","1","3370","-95.000","14.000","1047.000","-28.000","14.000"
"339","1","3380","-90.000","73.000","1076.000","-58.790","14.000"
"340","1","3390","-42.000","111.000","1104.000","-87.475","14.000"
"341","1","3400","31.000","1.000","1016.000","-106.053","14.000"
"342","1","3410","-27.000","61.000","999.000","-115.966","14.000"
"343","1","3420","-121.000","94.000","998.000","-119.202","14.000"
"344","1","3430","16.000","194.000","1008.000","-110.272","14.000"
"345","1","3440","-171.000","146.000","986.000","-83.886","14.000"
"346","1","3450","-113.000","116.000","1009.000","-45.181","14.000"
"347","1","3460","97.000","122.000","1012.000","-8.994","14.000"
"348","1","3470","-3.000","74.000","1002.000","9.567","14.000"
"349","1","3480","-78.000","47.000","1088.000","3.885","14.000"
"350","1","3490","-97.000","55.000","1040.000","-20.121","14.000"
"351","1","3500","-171.000","75.000","1019.000","3.813","13.000"
"352","1","3510","-141.000","44.000","1036.000","20.620","13.000"
"353","1","3520","-113.000","48.000","1048.000","52.101","13.000"
"354","1","3530","-135.000","30.000","1038.000","85.468","13.000"
"355","1","3540","-140.000","52.000","1034.000","107.269","13.000"
"356","1","3550","-114.000","14.000","1055.000","112.998","13.000"
"357","1","3560","-92.000","16.000","1044.000","103.370","13.000"
"358","1","3570","-3.000","-70.000","1027.000","81.093","13.000"
"359","1","3580","2.000","-96.000","1074.000","51.769","13.000"
"360","1","3590","-73.000","-11.000","1031.000","23.364","13.000"
"361","1","3600","-260.000","96.000","1027.000","5.962","13.000"
"362","1","3610","100.000","345.000","1391.000","13.400","13.000"
"363","1","3620","-341.000","112.000","936.000","53.264","13.000"
"364","1","3630","-176.000","209.000","899.000","111.551","13.000"
"365","1","3640","-252.000","50.000","969.000","158.584","13.000"
"366","1","3650","-41.000","56.000","1125.000","168.410","13.000"
"367","1","3660","-35.000","44.000","1095.000","129.693","13.000"
"368","1","3670","-50.000","-13.000","1054.000","51.570","13.000"
"369","1","3680","-162.000","117.000","983.000","-35.602","13.000"
"370","1","3690","-93.000","-15.000","1032.000","-97.427","13.000"
"371","1","3700","-231.000","79.000","1013.000","-117.835","13.000"
"372","1","3710","-431.000","158.000","1035.000","-95.521","13.000"
"373","1","3720","-175.000","-18.000","1018.000","-37.966","13.000"
"374","1","3730","-118.000","-25.000","1018.000","23.749","13.000"
"375","1","3740","-72.000","-27.000","1057.000","48.821","13.000"
